name,JHipsterRegister,Docker,applicationType,authenticationType,hibernateCache,clusteredHttpSession,websocket,databaseType,devDatabaseType,prodDatabaseType,buildTool,searchEngine,enableSocialSignIn,useSass,enableTranslation,Generate,Log.Generate,Compile,Build,protractor,cucumber,gatling,Log.Gen,Bug
1496,jhipster748,,gateway,uaa,hazelcast,no,no,sql,InMemory,mysql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
1497,jhipster749,X,monolith,session,hazelcast,no,no,sql,DiskBased,mariadb,gradle,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
1498,jhipster749,,monolith,session,hazelcast,no,no,sql,DiskBased,mariadb,gradle,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1499,jhipster750,X,monolith,session,hazelcast,no,spring-websocket,sql,postgresql,postgresql,maven,elasticsearch,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1500,jhipster750,,monolith,session,hazelcast,no,spring-websocket,sql,postgresql,postgresql,maven,elasticsearch,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1501,jhipster751,X,monolith,session,ehcache,hazelcast,no,sql,postgresql,postgresql,gradle,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1502,jhipster751,,monolith,session,ehcache,hazelcast,no,sql,postgresql,postgresql,gradle,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1503,jhipster752,X,gateway,uaa,no,no,spring-websocket,sql,InMemory,postgresql,gradle,no,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
1504,jhipster752,,gateway,uaa,no,no,spring-websocket,sql,InMemory,postgresql,gradle,no,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
1505,jhipster753,X,monolith,session,ehcache,no,spring-websocket,sql,postgresql,postgresql,maven,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1506,jhipster753,,monolith,session,ehcache,no,spring-websocket,sql,postgresql,postgresql,maven,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1507,jhipster754,X,monolith,jwt,ehcache,no,spring-websocket,sql,InMemory,mysql,gradle,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1508,jhipster754,,monolith,jwt,ehcache,no,spring-websocket,sql,InMemory,mysql,gradle,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1509,jhipster755,X,monolith,session,hazelcast,no,no,sql,InMemory,mysql,gradle,elasticsearch,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1510,jhipster755,,monolith,session,hazelcast,no,no,sql,InMemory,mysql,gradle,elasticsearch,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1511,jhipster756,X,gateway,uaa,hazelcast,no,spring-websocket,sql,mysql,mysql,maven,no,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
1512,jhipster756,,gateway,uaa,hazelcast,no,spring-websocket,sql,mysql,mysql,maven,no,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
1513,jhipster757,X,monolith,jwt,hazelcast,hazelcast,no,sql,postgresql,postgresql,gradle,no,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1514,jhipster757,,monolith,jwt,hazelcast,hazelcast,no,sql,postgresql,postgresql,gradle,no,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1515,jhipster758,X,gateway,jwt,hazelcast,no,spring-websocket,sql,DiskBased,postgresql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1516,jhipster758,,gateway,jwt,hazelcast,no,spring-websocket,sql,DiskBased,postgresql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1517,jhipster759,X,monolith,session,no,hazelcast,spring-websocket,sql,mariadb,mariadb,maven,no,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
1518,jhipster759,,monolith,session,no,hazelcast,spring-websocket,sql,mariadb,mariadb,maven,no,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1519,jhipster760,X,monolith,jwt,hazelcast,no,no,sql,DiskBased,postgresql,gradle,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1520,jhipster760,,monolith,jwt,hazelcast,no,no,sql,DiskBased,postgresql,gradle,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1521,jhipster761,X,gateway,uaa,no,hazelcast,no,cassandra,cassandra,cassandra,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
1522,jhipster761,,gateway,uaa,no,hazelcast,no,cassandra,cassandra,cassandra,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
1523,jhipster762,X,monolith,jwt,no,no,no,sql,mariadb,mariadb,gradle,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1524,jhipster762,,monolith,jwt,no,no,no,sql,mariadb,mariadb,gradle,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1525,jhipster763,X,gateway,jwt,no,hazelcast,no,sql,InMemory,mariadb,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1526,jhipster763,,gateway,jwt,no,hazelcast,no,sql,InMemory,mariadb,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1527,jhipster764,X,monolith,jwt,no,hazelcast,no,sql,DiskBased,mariadb,gradle,elasticsearch,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1528,jhipster764,,monolith,jwt,no,hazelcast,no,sql,DiskBased,mariadb,gradle,elasticsearch,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1529,jhipster765,X,monolith,session,no,hazelcast,no,sql,postgresql,postgresql,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1530,jhipster765,,monolith,session,no,hazelcast,no,sql,postgresql,postgresql,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1531,jhipster766,X,monolith,jwt,no,no,spring-websocket,sql,mariadb,mariadb,gradle,elasticsearch,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1532,jhipster766,,monolith,jwt,no,no,spring-websocket,sql,mariadb,mariadb,gradle,elasticsearch,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1533,jhipster767,X,gateway,jwt,hazelcast,no,no,sql,mysql,mysql,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1534,jhipster767,,gateway,jwt,hazelcast,no,no,sql,mysql,mysql,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1535,jhipster768,X,monolith,oauth2,hazelcast,hazelcast,no,sql,DiskBased,mariadb,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:OAUTH2
1536,jhipster768,,monolith,oauth2,hazelcast,hazelcast,no,sql,DiskBased,mariadb,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1537,jhipster769,X,gateway,uaa,ehcache,no,spring-websocket,sql,InMemory,mysql,gradle,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
1538,jhipster769,,gateway,uaa,ehcache,no,spring-websocket,sql,InMemory,mysql,gradle,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
1539,jhipster770,X,monolith,session,hazelcast,no,no,sql,DiskBased,mariadb,gradle,elasticsearch,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1540,jhipster770,,monolith,session,hazelcast,no,no,sql,DiskBased,mariadb,gradle,elasticsearch,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1541,jhipster771,X,monolith,session,hazelcast,hazelcast,no,sql,DiskBased,mariadb,maven,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1542,jhipster771,,monolith,session,hazelcast,hazelcast,no,sql,DiskBased,mariadb,maven,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1543,jhipster772,X,microservice,uaa,hazelcast,no,no,sql,InMemory,mariadb,gradle,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,FALSE,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1544,jhipster772,,microservice,uaa,hazelcast,no,no,sql,InMemory,mariadb,gradle,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,FALSE,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1545,jhipster773,X,monolith,session,hazelcast,hazelcast,no,sql,InMemory,postgresql,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1546,jhipster773,,monolith,session,hazelcast,hazelcast,no,sql,InMemory,postgresql,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1547,jhipster774,X,gateway,jwt,hazelcast,hazelcast,spring-websocket,sql,DiskBased,mysql,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1548,jhipster774,,gateway,jwt,hazelcast,hazelcast,spring-websocket,sql,DiskBased,mysql,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1549,jhipster775,X,gateway,jwt,hazelcast,hazelcast,spring-websocket,sql,InMemory,mysql,gradle,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1550,jhipster775,,gateway,jwt,hazelcast,hazelcast,spring-websocket,sql,InMemory,mysql,gradle,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1551,jhipster776,X,monolith,session,ehcache,no,spring-websocket,sql,DiskBased,postgresql,gradle,elasticsearch,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1552,jhipster776,,monolith,session,ehcache,no,spring-websocket,sql,DiskBased,postgresql,gradle,elasticsearch,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1553,jhipster777,X,monolith,jwt,no,no,spring-websocket,sql,InMemory,mysql,maven,elasticsearch,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1554,jhipster777,,monolith,jwt,no,no,spring-websocket,sql,InMemory,mysql,maven,elasticsearch,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1555,jhipster778,X,monolith,jwt,ehcache,hazelcast,spring-websocket,sql,InMemory,postgresql,gradle,no,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1556,jhipster778,,monolith,jwt,ehcache,hazelcast,spring-websocket,sql,InMemory,postgresql,gradle,no,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1557,jhipster779,X,monolith,session,ehcache,hazelcast,no,sql,DiskBased,mariadb,maven,no,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
1558,jhipster779,,monolith,session,ehcache,hazelcast,no,sql,DiskBased,mariadb,maven,no,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1559,jhipster780,X,monolith,session,hazelcast,no,no,sql,DiskBased,mysql,gradle,elasticsearch,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1560,jhipster780,,monolith,session,hazelcast,no,no,sql,DiskBased,mysql,gradle,elasticsearch,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1561,jhipster781,X,gateway,uaa,no,no,spring-websocket,sql,postgresql,postgresql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
1562,jhipster781,,gateway,uaa,no,no,spring-websocket,sql,postgresql,postgresql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
1563,jhipster782,X,monolith,session,no,hazelcast,no,sql,InMemory,mysql,gradle,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1564,jhipster782,,monolith,session,no,hazelcast,no,sql,InMemory,mysql,gradle,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1565,jhipster783,X,monolith,jwt,hazelcast,hazelcast,no,sql,DiskBased,postgresql,maven,elasticsearch,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1566,jhipster783,,monolith,jwt,hazelcast,hazelcast,no,sql,DiskBased,postgresql,maven,elasticsearch,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1567,jhipster784,X,monolith,session,ehcache,hazelcast,no,sql,DiskBased,mysql,gradle,no,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1568,jhipster784,,monolith,session,ehcache,hazelcast,no,sql,DiskBased,mysql,gradle,no,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1569,jhipster785,X,monolith,oauth2,hazelcast,hazelcast,spring-websocket,sql,DiskBased,postgresql,gradle,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1570,jhipster785,,monolith,oauth2,hazelcast,hazelcast,spring-websocket,sql,DiskBased,postgresql,gradle,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1571,jhipster786,X,gateway,jwt,no,hazelcast,no,sql,mysql,mysql,maven,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1572,jhipster786,,gateway,jwt,no,hazelcast,no,sql,mysql,mysql,maven,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1573,jhipster787,X,gateway,uaa,no,hazelcast,spring-websocket,sql,InMemory,mariadb,gradle,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1574,jhipster787,,gateway,uaa,no,hazelcast,spring-websocket,sql,InMemory,mariadb,gradle,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1575,jhipster788,X,monolith,oauth2,no,hazelcast,spring-websocket,sql,DiskBased,mariadb,maven,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
1576,jhipster788,,monolith,oauth2,no,hazelcast,spring-websocket,sql,DiskBased,mariadb,maven,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1577,jhipster789,X,monolith,jwt,ehcache,no,spring-websocket,sql,DiskBased,mariadb,maven,elasticsearch,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1578,jhipster789,,monolith,jwt,ehcache,no,spring-websocket,sql,DiskBased,mariadb,maven,elasticsearch,X,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1579,jhipster790,X,gateway,jwt,no,hazelcast,spring-websocket,sql,DiskBased,postgresql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1580,jhipster790,,gateway,jwt,no,hazelcast,spring-websocket,sql,DiskBased,postgresql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1581,jhipster791,X,gateway,uaa,no,hazelcast,no,sql,mariadb,mariadb,gradle,no,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1582,jhipster791,,gateway,uaa,no,hazelcast,no,sql,mariadb,mariadb,gradle,no,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
1583,jhipster792,X,gateway,jwt,no,hazelcast,no,sql,InMemory,mysql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1584,jhipster792,,gateway,jwt,no,hazelcast,no,sql,InMemory,mysql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
1585,jhipster793,X,monolith,session,ehcache,no,spring-websocket,sql,mariadb,mariadb,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
1586,jhipster793,,monolith,session,ehcache,no,spring-websocket,sql,mariadb,mariadb,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
